date,win,lose,probability
1586559600000 	,Indiana Pacers,Orlando Magic,0.6161542243799776
1586559600000 	,Philadelphia 76ers,New Orleans Pelicans,0.681718100018646
1586561400000 	,Milwaukee Bucks,Cleveland Cavaliers,0.9200608655419032
1586563200000 	,Brooklyn Nets,Chicago Bulls,0.8064956985173269
1586563200000 	,Oklahoma City Thunder,Memphis Grizzlies,0.705042028829055
1586563200000 	,Boston Celtics,Miami Heat,0.5489984350921963
1586565000000 	,Golden State Warriors,Los Angeles Clippers,0.5726103278430015
1586566800000 	,Denver Nuggets,Sacramento Kings,0.7387315328323765
1586570400000 	,Utah Jazz,Phoenix Suns,0.9068698644775404
1586633400000 	,Houston Rockets,San Antonio Spurs,0.5065205236096786
1586642400000 	,Toronto Raptors,New York Knicks,0.9246373352368559
1586646000000 	,Milwaukee Bucks,Atlanta Hawks,0.8491131788813684
1586655000000 	,Los Angeles Lakers,Minnesota Timberwolves,0.5012581876833105
1586732400000 	,Miami Heat,Charlotte Hornets,0.5041903418996887
1586732400000 	,Brooklyn Nets,Cleveland Cavaliers,0.8500344052338379
1586732400000 	,Boston Celtics,Detroit Pistons,0.6159939289770242
1586732400000 	,Indiana Pacers,San Antonio Spurs,0.5689458757819956
1586736000000 	,Orlando Magic,Chicago Bulls,0.7769228566839951
1586736000000 	,Houston Rockets,Phoenix Suns,0.8646221167049234
1586736000000 	,Philadelphia 76ers,Memphis Grizzlies,0.6848713932875626
1586736000000 	,Washington Wizards,New Orleans Pelicans,0.5444675544335418
1586736000000 	,Oklahoma City Thunder,Utah Jazz,0.5662522926261354
1586739600000 	,Denver Nuggets,Dallas Mavericks,0.7846163644771492
1586745000000 	,Golden State Warriors,Portland Trail Blazers,0.7052397087248163
1586745000000 	,Los Angeles Clippers,Minnesota Timberwolves,0.6043113129567588
1586820600000 	,Toronto Raptors,Miami Heat,0.6102670377960779
1586820600000 	,Detroit Pistons,New York Knicks,0.8353245558809027
1586829600000 	,Utah Jazz,Denver Nuggets,0.5905438870372576
1586831400000 	,Los Angeles Lakers,Sacramento Kings,0.5004483229543384
1586907000000 	,Atlanta Hawks,Cleveland Cavaliers,0.5285585816178214
1586907000000 	,Boston Celtics,Chicago Bulls,0.8634931983620094
1586907000000 	,Milwaukee Bucks,Brooklyn Nets,0.7390703833540331
1586907000000 	,Oklahoma City Thunder,Dallas Mavericks,0.6270451533668907
1586907000000 	,Houston Rockets,Memphis Grizzlies,0.762669167335396
1586907000000 	,Minnesota Timberwolves,New York Knicks,0.6836099502562821
1586907000000 	,Toronto Raptors,Orlando Magic,0.7405384603924661
1586907000000 	,Philadelphia 76ers,Charlotte Hornets,0.7126556166626579
1586907000000 	,San Antonio Spurs,New Orleans Pelicans,0.6702485195004266
1586907000000 	,Indiana Pacers,Washington Wizards,0.7281230995232281
1586916000000 	,Los Angeles Lakers,Phoenix Suns,0.836780456030565
1586916000000 	,Portland Trail Blazers,Los Angeles Clippers,0.6728335935289522
1586916000000 	,Golden State Warriors,Sacramento Kings,0.6939463074074125
